goal_0_weight,goal_0_uom_numeric_min,goal_0_uom_numeric_max,goal_0_uom_timeline,goal_0_uom_zero,goal_0_q1_score,goal_0_q2_score,goal_1_weight,goal_1_uom_numeric_min,goal_1_uom_numeric_max,goal_1_uom_timeline,goal_1_uom_zero,goal_1_q1_score,goal_1_q2_score,goal_2_weight,goal_2_uom_numeric_min,goal_2_uom_numeric_max,goal_2_uom_timeline,goal_2_uom_zero,goal_2_q1_score,goal_2_q2_score,goal_3_weight,goal_3_uom_numeric_min,goal_3_uom_numeric_max,goal_3_uom_timeline,goal_3_uom_zero,goal_3_q1_score,goal_3_q2_score,goal_4_weight,goal_4_uom_numeric_min,goal_4_uom_numeric_max,goal_4_uom_timeline,goal_4_uom_zero,goal_4_q1_score,goal_4_q2_score,goal_5_weight,goal_5_uom_numeric_min,goal_5_uom_numeric_max,goal_5_uom_timeline,goal_5_uom_zero,goal_5_q1_score,goal_5_q2_score,goal_6_weight,goal_6_uom_numeric_min,goal_6_uom_numeric_max,goal_6_uom_timeline,goal_6_uom_zero,goal_6_q1_score,goal_6_q2_score,n_goals,q1_weighted_score,q2_weighted_score,q1_q2_trend,avg_q1q2,final_score,goal_7_weight,goal_7_uom_numeric_min,goal_7_uom_numeric_max,goal_7_uom_timeline,goal_7_uom_zero,goal_7_q1_score,goal_7_q2_score
74.9,1,0,0,0,43.56953998279567,40.968578094673816,25.1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57.73358544711396,55.78546499291069,-1.94812045420327,56.75952522001232,55.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.1,0,1,0,0,38.245008721547165,40.44856828976183,31.0,1,0,0,0,16.52921391747423,19.741712283898913,13.3,0.0,0.0,1.0,0.0,100.0,100.0,19.6,1.0,0.0,0.0,0.0,67.9515398859945,74.96043073774348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,45.549006280550465,48.71410838521041,3.165102104659944,47.13155733288043,48.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.1,1,0,0,0,17.120207754981465,17.207202582671123,29.2,1,0,0,0,39.862168457538,36.01588133160671,25.0,1.0,0.0,0.0,0.0,77.09078202513429,86.14024806382656,18.9,0.0,0.0,1.0,0.0,100.0,100.0,9.8,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,62.54000422198649,63.694131006422566,1.1541267844360732,63.11706761420453,66.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.1,0,0,1,0,94.0,90.0,34.6,1,0,0,0,42.4297933828757,39.19280665649213,17.3,0.0,0.0,1.0,0.0,72.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,72.350708510475,69.99871110314628,-2.3519974073287244,71.17470980681064,68.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0,1,0,0,58.76290031719931,60.32089403555514,14.2,0,1,0,0,49.270032774750526,50.01105641831276,20.0,1.0,0.0,0.0,0.0,39.2062540023996,45.615763781784835,11.6,0.0,1.0,0.0,0.0,44.4190151682634,43.9944875524166,18.9,1.0,0.0,0.0,0.0,43.15454553719372,43.090759264228915,6.9,1.0,0.0,0.0,0.0,55.07958050397733,58.29619122405817,19.6,0.0,0.0,1.0,0.0,100.0,100.0,7,56.71803660323063,58.40291269436583,1.6848760911352016,57.560474648798234,59.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0,1,0,0,33.04883497887568,31.42378077099378,20.1,0,0,0,1,100.0,100.0,14.2,0.0,0.0,0.0,1.0,100.0,100.0,9.1,0.0,0.0,1.0,0.0,82.0,82.0,7.2,0.0,0.0,0.0,1.0,0.0,100.0,21.6,0.0,0.0,0.0,1.0,100.0,100.0,7.8,1.0,0.0,0.0,0.0,75.37478835573653,85.68734233995639,7,75.85100048752258,83.53036885671537,7.679368369192787,79.69068467211898,85.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.3,0,0,0,1,100.0,100.0,21.3,0,1,0,0,30.73194088908613,30.665466879013074,40.4,0.0,1.0,0.0,0.0,73.50499421866273,80.22346514956172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,74.54192107371509,77.24202436565271,2.700103291937623,75.8919727196839,78.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.4,0,1,0,0,49.616257423556654,55.649857939129596,38.6,0,0,0,1,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.06438205806379,72.76901277462557,3.7046307165617804,70.91669741634468,71.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0,0,0,1,0.0,0.0,7.4,0,0,0,1,100.0,100.0,8.3,0.0,1.0,0.0,0.0,19.323305256555976,17.65526926027114,10.1,0.0,1.0,0.0,0.0,48.650387220007495,53.79848225091226,15.8,0.0,0.0,0.0,1.0,0.0,100.0,16.2,0.0,1.0,0.0,0.0,20.91263759242005,21.570723424365017,15.4,0.0,0.0,1.0,0.0,100.0,100.0,8,43.00537073548695,59.29349125069177,16.288120515204824,51.14943099308936,75.4,10.3,0.0,0.0,0.0,1.0,100.0,100.0
10.6,0,1,0,0,12.435746394889202,11.856535744789726,13.6,1,0,0,0,28.012700827249642,25.739183367640493,6.7,0.0,0.0,1.0,0.0,100.0,100.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,14.1,0.0,0.0,0.0,1.0,0.0,100.0,25.0,0.0,1.0,0.0,0.0,34.44552136015715,37.55803532451481,21.0,0.0,0.0,0.0,1.0,100.0,100.0,7,50.439296770403494,64.94683055807552,14.507533787672024,57.6930636642395,65.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.7,0,1,0,0,62.57352291442964,59.0156839132538,10.6,0,0,0,1,0.0,100.0,11.7,0.0,1.0,0.0,0.0,38.90231484225487,43.631865541999744,10.7,0.0,1.0,0.0,0.0,77.23079601430591,72.42707221889316,9.2,0.0,0.0,0.0,1.0,0.0,0.0,13.2,1.0,0.0,0.0,0.0,43.08202105013114,47.9356248683269,16.0,0.0,0.0,1.0,0.0,84.0,80.0,8,55.414665427968714,65.56727617457045,10.152610746601738,60.49097080126958,74.69,14.9,0.0,0.0,0.0,1.0,100.0,100.0
24.2,0,0,0,1,100.0,100.0,26.6,0,0,1,0,100.0,100.0,22.0,0.0,0.0,1.0,0.0,92.0,88.0,13.4,0.0,1.0,0.0,0.0,36.926940743572125,36.57782492254724,13.8,1.0,0.0,0.0,0.0,78.6745279242943,92.16831969207753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,86.84529491319128,87.78065665712803,0.9353617439367525,87.31297578515967,88.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.8,0,1,0,0,67.31856094492599,78.5391223487528,22.0,0,0,0,1,0.0,100.0,18.7,1.0,0.0,0.0,0.0,63.51521980773447,73.50553632240592,24.8,1.0,0.0,0.0,0.0,74.69996445609372,80.40803373653422,23.7,1.0,0.0,0.0,0.0,10.726878055117163,12.137896836689059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,40.21561197027237,67.04563442291101,26.830022452638637,53.630623196591685,67.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.7,0,1,0,0,42.00001952338375,42.95767416646947,35.3,0,1,0,0,70.23238510778728,67.32967116239806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51.96604457467819,51.56098910603226,-0.40505546864593356,51.76351684035522,51.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,0,0,0,1,0.0,100.0,19.4,0,0,0,1,100.0,100.0,14.8,0.0,0.0,0.0,1.0,100.0,100.0,15.7,0.0,1.0,0.0,0.0,74.58023436375666,75.45918091400003,14.0,0.0,0.0,0.0,1.0,100.0,100.0,25.6,1.0,0.0,0.0,0.0,51.98667221309703,53.39471264866028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,73.21768488166263,84.21613784155505,10.998452959892418,78.71691136160885,85.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.4,0,0,0,1,100.0,100.0,15.7,0,0,0,1,100.0,100.0,19.7,0.0,1.0,0.0,0.0,10.156057528786944,11.932283269385149,36.2,1.0,0.0,0.0,0.0,73.06924629056519,76.80978528462997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,72.55181049035562,74.25580207710492,1.7039915867492965,73.40380628373026,73.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.8,0,1,0,0,29.400956763353737,28.50254387995637,20.3,0,1,0,0,74.7214534364692,71.43652189099569,25.8,0.0,1.0,0.0,0.0,58.380925714508614,68.54519829945755,17.1,0.0,0.0,0.0,1.0,100.0,100.0,24.0,1.0,0.0,0.0,0.0,42.94164523229011,42.70810209174633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,61.400051203405376,63.18454522378571,1.784494020380336,62.292298213595544,64.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0,0,0,1,100.0,100.0,10.3,0,0,0,1,100.0,100.0,15.9,0.0,0.0,1.0,0.0,100.0,100.0,16.0,0.0,0.0,0.0,1.0,0.0,100.0,12.7,0.0,0.0,0.0,1.0,0.0,100.0,5.4,1.0,0.0,0.0,0.0,50.45511768374224,50.584927322893904,18.4,0.0,0.0,1.0,0.0,88.0,94.0,8,66.41657635492209,96.22758607543626,29.81100972051418,81.32208121517917,95.73,7.8,0.0,0.0,0.0,1.0,100.0,100.0
55.1,1,0,0,0,28.43240989434116,30.887169031636486,44.9,0,0,0,1,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60.56625785178198,61.91883013643171,1.3525722846497317,61.24254399410684,61.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7,0,0,1,0,100.0,100.0,14.7,0,0,0,1,0.0,100.0,9.6,1.0,0.0,0.0,0.0,65.98150990491631,70.97971601677528,22.6,0.0,0.0,0.0,1.0,0.0,100.0,9.7,0.0,0.0,0.0,1.0,100.0,100.0,23.7,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,35.73422495087196,97.21405273761043,61.47982778673847,66.4741388442412,97.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0,1,0,0,19.775769637757396,18.316666609897204,23.5,0,0,0,1,100.0,100.0,12.9,0.0,0.0,0.0,1.0,0.0,100.0,22.7,0.0,0.0,0.0,1.0,100.0,100.0,14.5,1.0,0.0,0.0,0.0,79.93751508137218,76.80923813024917,18.6,1.0,0.0,0.0,0.0,34.808426128059324,36.21465772850379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,65.80781697836308,78.40196586195982,12.594148883596745,72.10489142016145,79.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0,0,1,0,100.0,100.0,25.8,0,1,0,0,52.91182279924297,47.764423616261034,12.1,1.0,0.0,0.0,0.0,52.565463406255745,60.92255240457241,16.1,0.0,1.0,0.0,0.0,50.13394244536269,54.246151584819266,25.5,1.0,0.0,0.0,0.0,59.47361371349527,54.05469982824577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,63.74900758500631,62.712428995307185,-1.0365785896991255,63.230718290156744,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.9,1,0,0,0,27.350066789554628,26.31402677366616,59.1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,70.28617731692783,69.86243695042945,-0.42374036649837876,70.07430713367864,69.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.8,0,1,0,0,21.780566814448907,25.878999608076665,11.8,0,1,0,0,37.60393764101766,36.715730944202285,10.2,0.0,1.0,0.0,0.0,65.56915380332445,66.04622635457073,15.7,0.0,0.0,1.0,0.0,100.0,100.0,21.1,0.0,1.0,0.0,0.0,11.856093993864475,13.207024161320355,8.6,1.0,0.0,0.0,0.0,32.851184038017585,32.42583529152815,9.5,1.0,0.0,0.0,0.0,61.4263499403678,63.37553183400008,8,45.214599515164174,46.75804540575929,1.543445890595116,45.986322460461736,47.36,7.3,0.0,1.0,0.0,0.0,51.85768115879738,58.95907768165862
11.2,0,0,1,0,100.0,92.0,13.2,1,0,0,0,62.75364454417212,70.9446164946246,14.3,0.0,0.0,0.0,1.0,100.0,100.0,12.5,0.0,0.0,0.0,1.0,100.0,100.0,5.8,0.0,0.0,1.0,0.0,100.0,100.0,15.8,0.0,0.0,0.0,1.0,100.0,100.0,12.7,0.0,0.0,1.0,0.0,100.0,100.0,8,95.08348107983072,95.26868937729044,0.18520829745972378,95.17608522856058,95.21,14.5,0.0,0.0,0.0,1.0,100.0,100.0
13.5,1,0,0,0,29.576119061021632,29.705504087154434,17.6,0,1,0,0,48.44911621932263,44.461510295053266,21.2,0.0,0.0,0.0,1.0,100.0,100.0,8.5,1.0,0.0,0.0,0.0,69.97961794134801,73.93742349111078,13.6,1.0,0.0,0.0,0.0,24.33362822076094,23.706766372601425,14.8,0.0,0.0,1.0,0.0,82.0,76.0,10.8,0.0,1.0,0.0,0.0,58.92843493205877,57.71653844490668,7,61.47773246353912,60.02565623916336,-1.4520762243757588,60.75169435135124,59.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.2,1,0,0,0,76.82607459932986,83.77176835376893,12.9,0,1,0,0,56.04696800089203,51.438683504222894,18.5,0.0,0.0,1.0,0.0,100.0,100.0,15.1,1.0,0.0,0.0,0.0,19.752640723166117,20.764744517397958,12.1,0.0,0.0,0.0,1.0,0.0,100.0,13.0,1.0,0.0,0.0,0.0,43.030345211750166,44.29840935722389,14.2,0.0,0.0,0.0,1.0,0.0,100.0,7,45.21595509194551,72.22545091684614,27.009495824900632,58.72070300439583,73.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0,1,0,0,59.48905850043733,64.43746896639425,16.1,0,1,0,0,39.783291747017536,42.90478826665318,29.8,0.0,1.0,0.0,0.0,66.1649738695259,76.92294683332888,15.8,1.0,0.0,0.0,0.0,61.957256041195464,56.07077041896539,29.8,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,70.76808861143459,73.9670756556032,3.1989870441686037,72.3675821335189,75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.8,0,1,0,0,11.73171803788257,11.195448610011747,13.5,0,0,0,1,100.0,100.0,11.9,0.0,0.0,0.0,1.0,100.0,100.0,8.1,1.0,0.0,0.0,0.0,51.50122706340719,51.3110218618653,15.9,0.0,1.0,0.0,0.0,64.57662712072774,73.51698602106235,22.2,0.0,0.0,1.0,0.0,100.0,100.0,12.6,0.0,1.0,0.0,0.0,73.58894442104398,82.780041484682,7,73.16510155136868,75.64455965561179,2.4794581042431076,74.40483060349024,77.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.8,0,0,1,0,100.0,100.0,45.2,0,1,0,0,11.439266244730065,11.954718314505373,24.2,1.0,0.0,0.0,0.0,40.7475091550883,40.824330295850736,15.8,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,29.831445558149362,45.88302060975231,16.051575051602946,37.85723308395083,45.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.4,1,0,0,0,47.056841275909385,51.339515992519665,19.9,0,1,0,0,48.0998140223948,53.310989154801725,21.1,0.0,0.0,0.0,1.0,0.0,0.0,21.2,1.0,0.0,0.0,0.0,50.49648527660358,52.04796289987995,10.4,0.0,0.0,1.0,0.0,78.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,41.28269237869569,41.95008235853048,0.6673899798347875,41.61638736861309,63.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.3,0,1,0,0,18.22372147296133,16.41819831326386,45.7,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55.595480759818,54.61508168410228,-0.9803990757157237,55.10528122196014,55.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0,1,0,0,11.920023665863855,14.24802077942906,68.0,0,0,0,1,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,71.81440757307644,72.5593666494173,0.7449590763408622,72.18688711124688,72.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4,0,0,1,0,100.0,100.0,27.7,0,0,1,0,100.0,100.0,21.3,0.0,0.0,1.0,0.0,100.0,100.0,36.6,0.0,1.0,0.0,0.0,34.27236491872723,33.70584298314423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,75.94368556025415,75.73633853183078,-0.20734702842337072,75.84001204604246,76.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0,0,1,0,100.0,100.0,47.2,0,0,0,1,100.0,100.0,22.8,0.0,0.0,1.0,0.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,97.72,-2.280000000000001,98.86,95.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.1,0,0,0,1,0.0,100.0,10.8,1,0,0,0,35.551547945160465,41.63560104955931,11.3,0.0,1.0,0.0,0.0,73.43550603266439,86.27838880833072,14.2,0.0,0.0,1.0,0.0,100.0,100.0,16.2,0.0,1.0,0.0,0.0,62.67930711370615,59.93821797443643,8.8,0.0,0.0,1.0,0.0,100.0,100.0,14.4,1.0,0.0,0.0,0.0,26.735585446915444,27.129422350638094,8,49.14175141654462,69.96273097904437,20.820979562499744,59.552241197794494,71.54,5.2,0.0,0.0,0.0,1.0,0.0,0.0
13.9,1,0,0,0,60.39879935711502,54.42295288244108,6.8,0,1,0,0,23.39463555959682,21.457755529439165,15.3,1.0,0.0,0.0,0.0,35.27124116647782,34.59848334286386,8.8,0.0,1.0,0.0,0.0,57.20007538410369,66.9733343559505,8.6,0.0,0.0,1.0,0.0,84.0,72.0,18.2,0.0,1.0,0.0,0.0,62.44893759511716,60.540856353588126,18.3,0.0,1.0,0.0,0.0,15.417672018348108,14.775687444220095,8,45.06035631769942,43.13243604158911,-1.9279202761103136,44.096396179644266,43.11,10.1,0.0,1.0,0.0,0.0,32.00832509966921,29.771387935651543
15.8,0,0,1,0,90.0,98.0,28.5,1,0,0,0,28.080327522819147,26.28596566628376,15.4,0.0,0.0,1.0,0.0,92.0,72.0,40.3,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36.39089334400346,74.36350021489088,37.97260687088742,55.37719677944717,74.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.4,0,0,1,0,76.0,66.0,22.3,0,0,1,0,94.0,86.0,9.3,0.0,1.0,0.0,0.0,19.092591405688854,20.42153912780024,15.5,0.0,1.0,0.0,0.0,37.3223290525693,43.13887232269744,26.5,1.0,0.0,0.0,0.0,72.9919037984724,86.63028634905284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,67.9294265104725,68.14475423140254,0.21532772093004837,68.03709037093752,73.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8,0,0,0,1,100.0,100.0,16.5,0,0,0,1,100.0,100.0,13.7,0.0,0.0,1.0,0.0,100.0,100.0,14.8,0.0,1.0,0.0,0.0,60.400469783642066,64.14985336329119,9.6,0.0,0.0,0.0,1.0,0.0,100.0,15.6,0.0,0.0,1.0,0.0,100.0,100.0,18.0,1.0,0.0,0.0,0.0,54.615956990342376,49.51785191842967,7,76.37014178624065,85.60739164308444,9.237249856843789,80.98876671466255,85.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.8,0,1,0,0,33.605708162416136,34.59477965753074,20.3,0,0,0,1,100.0,100.0,19.6,0.0,1.0,0.0,0.0,61.32665871580921,70.58010647403972,15.3,0.0,0.0,1.0,0.0,100.0,100.0,6.5,0.0,1.0,0.0,0.0,70.17334953686569,75.02146414985695,21.5,0.0,0.0,1.0,0.0,92.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,77.60705179948079,81.19201902111766,3.584967221636873,79.39953541029922,82.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.9,0,0,0,1,100.0,100.0,29.4,1,0,0,0,65.22078079828789,59.61852786599475,44.7,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,89.77490955469665,88.12784719260246,-1.6470623620941893,88.95137837364956,89.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,0,0,1,0,100.0,100.0,28.3,0,0,0,1,0.0,100.0,50.2,1.0,0.0,0.0,0.0,49.488989407837906,50.93596483302459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.34347268273463,75.36985434617836,29.02638166344373,60.85666351445649,74.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.6,0,0,1,0,80.0,62.0,46.4,0,1,0,0,22.498750411739767,23.48109012906644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,53.31942019104726,44.12722581988683,-9.192194371160426,48.723323005467044,36.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.8,0,0,1,0,94.0,98.0,14.4,0,0,1,0,100.0,100.0,40.7,1.0,0.0,0.0,0.0,73.5164240273882,72.1258973944631,22.1,0.0,0.0,1.0,0.0,84.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,84.31718457914701,80.68524023954647,-3.631944339600537,82.50121240934675,79.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,1,0,0,0,66.43778341459435,65.30169148730172,14.2,1,0,0,0,47.042154968612984,43.943574699761875,11.8,0.0,1.0,0.0,0.0,59.92131381481827,60.419657220224835,11.8,1.0,0.0,0.0,0.0,58.30354991234594,66.45429354804062,7.5,0.0,0.0,0.0,1.0,0.0,100.0,18.0,0.0,0.0,0.0,1.0,100.0,100.0,5.5,1.0,0.0,0.0,0.0,47.00492960219685,53.452015391962945,8,57.12445005107429,65.71014753952136,8.585697488447067,61.417298795297825,68.63,12.6,0.0,1.0,0.0,0.0,28.18437525786103,31.056018081775917
13.1,0,1,0,0,22.329796238724363,22.242255792933705,31.2,1,0,0,0,53.14533547433749,55.02489125327627,27.1,0.0,0.0,1.0,0.0,80.0,64.0,28.6,1.0,0.0,0.0,0.0,79.14480863084029,91.55977319717277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,63.82196324368652,63.61159671428793,-0.21036652939859124,63.71677997898722,64.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,1,0,0,0,35.59625067612836,37.832779415217544,6.1,0,1,0,0,31.416513111935508,28.928710058172708,21.1,1.0,0.0,0.0,0.0,67.18247729306309,67.64912328872018,17.0,1.0,0.0,0.0,0.0,51.35945824956715,52.474007389068234,13.6,0.0,0.0,1.0,0.0,100.0,92.0,21.5,0.0,1.0,0.0,0.0,44.86360356303266,44.52766013492701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,55.437116567101384,54.876029851569434,-0.5610867155319497,55.156573209335406,53.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.9,1,0,0,0,53.382088781184024,52.89516336033513,21.7,0,0,1,0,100.0,100.0,14.2,1.0,0.0,0.0,0.0,73.5657497287281,80.88917079228287,12.1,1.0,0.0,0.0,0.0,35.785296898899,36.72788096973959,19.5,0.0,0.0,0.0,1.0,0.0,0.0,11.6,1.0,0.0,0.0,0.0,19.503259232677994,23.118772919268327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,49.895592012504274,51.367202650787824,1.4716106382835505,50.63139733164605,68.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
